date,hour,day,post_type,category,traffic_source,cta,likes,comments,shares,saves,impressions,followers_gained,caption_length,hashtags
2025-02-10,14,Monday,reel,Food,Reels Feed,0,145,6,6,20,2356,685,126,9
2025-11-14,10,Friday,carousel,Lifestyle,Reels Feed,0,213,4,11,35,6909,344,88,5
2025-11-08,12,Saturday,image,Fitness,Hashtags,1,534,18,31,82,8691,722,108,10
2025-10-17,20,Friday,carousel,Fitness,Reels Feed,1,119,2,7,22,3398,46,121,8
2025-06-24,3,Tuesday,image,Comedy,External,0,411,10,22,75,7004,174,121,9
2025-01-29,15,Wednesday,carousel,Lifestyle,Reels Feed,0,121,1,7,13,3557,709,119,8
2025-10-31,18,Friday,carousel,Travel,Reels Feed,1,168,7,4,17,5125,529,111,9
2025-01-03,7,Friday,reel,Technology,Explore,0,261,10,6,35,12303,648,101,5
2025-09-15,21,Monday,carousel,Food,Explore,1,137,7,3,19,4917,548,113,8
2025-07-23,16,Wednesday,carousel,Comedy,Reels Feed,0,78,5,3,19,4724,518,115,7
2025-02-05,9,Wednesday,image,Lifestyle,Profile,1,300,10,17,44,7233,706,120,6
2024-12-21,21,Saturday,reel,Beauty,Home Feed,0,469,15,31,68,10548,497,127,7
2025-11-04,23,Tuesday,carousel,Fashion,Reels Feed,1,58,2,3,5,3259,285,119,8
2025-07-18,15,Friday,reel,Travel,External,0,369,10,12,57,20320,667,131,17
2025-08-10,3,Sunday,reel,Lifestyle,Hashtags,0,37,1,2,3,2001,473,115,5
2024-12-27,17,Friday,carousel,Food,External,0,188,4,8,30,2938,750,119,9
2025-08-09,19,Saturday,image,Fashion,Explore,1,316,10,20,39,6216,224,122,11
2025-07-28,6,Monday,carousel,Lifestyle,Profile,0,451,8,22,67,19703,710,123,6
2025-05-26,9,Monday,image,Music,Explore,0,488,15,25,92,11170,528,123,12
2025-05-25,12,Sunday,image,Comedy,External,0,535,16,27,87,15367,54,94,10
2024-12-04,15,Wednesday,carousel,Lifestyle,Hashtags,0,160,1,8,28,4653,381,107,7
2025-11-02,22,Sunday,image,Music,Hashtags,0,250,12,17,28,4250,37,128,7
2025-08-24,13,Sunday,carousel,Fashion,Reels Feed,1,166,5,13,23,3694,642,121,9
2025-10-11,12,Saturday,image,Fashion,Hashtags,0,72,2,5,10,1642,309,126,10
2025-02-22,1,Saturday,carousel,Fashion,Reels Feed,0,277,11,11,58,4016,288,119,8
2024-11-23,2,Saturday,carousel,Technology,Explore,0,484,19,23,94,8355,900,121,4
2025-11-06,22,Thursday,carousel,Lifestyle,Home Feed,1,79,2,2,20,4107,892,129,6
2025-08-03,20,Sunday,reel,Music,Hashtags,0,634,13,39,113,17801,907,114,11
2025-01-05,7,Sunday,carousel,Fitness,External,1,140,1,5,27,2528,718,101,6
2025-06-04,6,Wednesday,reel,Beauty,External,1,301,7,19,40,10194,955,113,11
2025-03-12,3,Wednesday,reel,Beauty,External,0,266,6,7,48,7039,654,117,7
2025-03-31,3,Monday,image,Music,Reels Feed,0,144,5,6,22,11779,143,137,4
2025-09-15,23,Monday,image,Fitness,Explore,0,157,3,11,23,2881,41,123,7
2025-06-23,15,Monday,image,Travel,Explore,1,77,4,2,13,5053,241,106,12
2025-02-06,15,Thursday,carousel,Technology,Profile,0,776,21,51,121,15571,151,134,8
2025-10-31,8,Friday,image,Music,Reels Feed,0,206,7,14,38,8072,56,118,13
2024-12-28,7,Saturday,reel,Food,Explore,0,122,1,9,20,4279,649,108,6
2025-06-12,13,Thursday,carousel,Comedy,Explore,1,83,2,3,17,2938,145,137,7
2025-11-14,20,Friday,image,Comedy,Profile,0,277,17,14,41,5031,581,106,5
2025-11-16,16,Sunday,image,Photography,Profile,0,113,2,5,21,7978,771,128,4
2025-10-18,5,Saturday,image,Beauty,External,0,176,6,11,23,5654,686,125,6
2025-05-31,2,Saturday,reel,Fashion,Explore,0,589,19,27,102,14270,983,132,7
2025-08-05,19,Tuesday,carousel,Food,Home Feed,0,255,8,9,38,4891,436,134,11
2025-06-02,12,Monday,reel,Travel,External,0,0,9,19,48,5813,199,113,11
2025-11-17,9,Monday,image,Fitness,Hashtags,1,0,4,8,0,8450,576,127,8
2025-06-30,0,Monday,carousel,Travel,External,1,336,6,11,60,6856,820,118,11
2025-07-29,20,Tuesday,reel,Beauty,Profile,1,65,3,3,12,3010,362,115,6
2025-04-26,23,Saturday,carousel,Fashion,External,0,0,4,1,29,2842,279,117,10
2025-10-18,17,Saturday,carousel,Fitness,Explore,1,423,6,25,63,6521,108,123,7
2025-01-25,5,Saturday,image,Music,Reels Feed,0,98,0,6,14,3624,376,117,4
2025-04-02,9,Wednesday,carousel,Photography,External,0,214,8,15,31,4976,842,123,5
2025-09-24,7,Wednesday,carousel,Fitness,Home Feed,0,298,12,14,59,8176,119,137,10
2025-10-14,7,Tuesday,reel,Beauty,Explore,0,170,3,9,25,3513,639,120,3
2025-03-03,13,Monday,carousel,Travel,External,0,108,2,4,15,5059,800,120,6
2025-07-25,14,Friday,carousel,Comedy,Profile,1,112,3,5,21,9086,439,122,4
2024-11-29,6,Friday,reel,Travel,Explore,0,310,0,9,51,6416,784,149,4
2024-11-21,10,Thursday,reel,Travel,Profile,0,382,11,20,71,8178,31,124,7
2025-02-12,22,Wednesday,carousel,Travel,Reels Feed,0,497,18,26,65,12944,48,119,4
2024-12-08,21,Sunday,carousel,Photography,External,1,137,3,7,27,2892,709,123,5
2025-08-05,5,Tuesday,image,Beauty,External,0,166,5,4,29,5265,887,115,7
2025-07-26,19,Saturday,image,Food,External,0,584,20,21,84,16107,717,108,6
2025-08-07,23,Thursday,carousel,Photography,Hashtags,0,0,5,13,30,4672,862,128,2
2025-01-01,10,Wednesday,reel,Photography,Reels Feed,0,464,4,25,74,12372,660,122,15
2025-01-04,14,Saturday,image,Beauty,Home Feed,0,181,4,7,30,3221,258,143,6
2025-08-07,17,Thursday,image,Technology,Home Feed,0,546,13,29,92,20204,69,123,11
2025-09-24,9,Wednesday,carousel,Photography,Home Feed,0,1173,28,56,176,23513,633,117,6
2024-12-05,17,Thursday,reel,Fitness,Hashtags,0,214,8,11,0,3833,418,124,7
2024-12-05,13,Thursday,image,Technology,External,0,91,0,0,0,8395,390,119,9
2025-06-09,8,Monday,reel,Beauty,Hashtags,0,205,9,10,26,3607,611,120,11
2025-07-16,23,Wednesday,image,Lifestyle,Hashtags,0,98,5,8,11,10901,720,112,3
2025-08-07,4,Thursday,carousel,Lifestyle,Home Feed,1,156,0,8,30,7370,885,108,8
2024-11-23,18,Saturday,carousel,Food,Home Feed,0,32,0,2,4,3686,553,127,10
2025-05-06,19,Tuesday,image,Music,External,1,617,13,29,81,13771,766,103,5
2025-06-15,18,Sunday,carousel,Photography,Home Feed,1,94,4,7,14,5417,714,109,13
2024-12-05,14,Thursday,image,Travel,Explore,0,164,3,11,31,2610,162,109,9
2024-11-22,20,Friday,reel,Music,External,1,100,2,6,15,6394,155,113,7
2025-07-25,7,Friday,image,Music,Explore,0,825,30,45,105,4901,352,116,9
2025-08-08,18,Friday,reel,Technology,External,0,115,1,9,26,3009,145,126,14
2025-05-12,3,Monday,image,Fitness,External,1,310,12,16,44,8168,701,90,1
2025-05-16,19,Friday,carousel,Lifestyle,Profile,1,123,3,10,16,4133,816,123,9
2025-08-24,20,Sunday,reel,Comedy,Profile,1,402,13,15,56,6356,262,115,9
2025-02-28,3,Friday,image,Fitness,Home Feed,0,69,2,3,4,1121,679,108,11
2025-04-06,5,Sunday,carousel,Lifestyle,External,1,622,18,26,94,14955,522,123,12
2025-11-18,21,Tuesday,carousel,Comedy,Home Feed,1,224,6,9,49,9949,945,122,4
2025-08-02,5,Saturday,carousel,Photography,External,1,296,10,16,57,6274,950,114,6
2025-03-08,4,Saturday,image,Fashion,Profile,0,55,4,4,7,2882,984,118,9
2025-07-18,6,Friday,reel,Beauty,Hashtags,1,156,2,10,18,3085,853,123,6
2025-01-27,12,Monday,image,Fashion,External,1,177,6,12,23,4095,443,115,9
2025-11-13,14,Thursday,reel,Fitness,Reels Feed,1,701,21,31,93,16365,29,124,10
2025-07-12,18,Saturday,reel,Food,Home Feed,0,216,8,10,31,6986,384,104,9
2025-04-01,23,Tuesday,image,Fitness,Reels Feed,0,112,1,4,15,3447,414,127,5
2025-05-21,2,Wednesday,carousel,Technology,Home Feed,0,603,30,36,81,10753,359,127,9
2025-03-31,15,Monday,image,Comedy,Hashtags,1,27,0,1,7,1220,274,128,6
2025-02-12,13,Wednesday,reel,Comedy,External,1,51,2,2,11,1723,21,126,7
2025-02-12,2,Wednesday,image,Photography,Reels Feed,0,226,6,11,41,3503,986,135,5
2025-02-20,3,Thursday,image,Fashion,External,0,774,26,33,141,18630,663,131,9
2025-10-24,17,Friday,image,Photography,External,0,128,5,3,23,3872,881,119,7
2025-09-04,15,Thursday,image,Fashion,Reels Feed,1,187,8,7,35,9611,684,129,7
2025-01-02,21,Thursday,image,Comedy,Profile,1,48,1,2,13,2354,202,124,5
2025-04-03,7,Thursday,reel,Fitness,Hashtags,0,79,4,6,11,3713,971,104,6
2024-12-25,9,Wednesday,image,Food,Hashtags,0,44,0,2,11,1994,730,105,8
2025-01-27,10,Monday,image,Comedy,Home Feed,1,51,1,2,9,5468,682,124,6
2025-01-20,14,Monday,image,Music,Reels Feed,0,646,14,23,80,25104,850,103,13
2025-08-24,10,Sunday,carousel,Lifestyle,Reels Feed,0,187,3,10,26,3458,615,102,12
2024-12-02,8,Monday,image,Fashion,Hashtags,0,260,8,12,41,7898,716,124,3
2025-10-19,19,Sunday,carousel,Fashion,Home Feed,0,281,0,15,47,5469,323,112,10
2025-05-13,3,Tuesday,carousel,Technology,Reels Feed,1,163,9,10,16,8723,949,120,9
2025-07-29,0,Tuesday,image,Photography,Hashtags,0,86,2,3,13,2429,592,124,13
2025-01-31,17,Friday,carousel,Beauty,Reels Feed,1,310,14,16,46,6531,163,111,8
2025-08-20,3,Wednesday,reel,Beauty,Home Feed,1,198,10,11,35,11535,896,126,6
2025-09-06,6,Saturday,image,Technology,External,0,1860,60,84,312,16341,986,108,12
2025-04-10,13,Thursday,image,Comedy,Hashtags,0,95,3,3,12,3981,18,108,8
2025-08-16,7,Saturday,carousel,Fashion,Hashtags,1,270,13,13,44,16496,952,111,10
2025-05-07,17,Wednesday,carousel,Travel,Hashtags,0,169,5,7,29,4374,111,122,10
2025-02-26,5,Wednesday,image,Food,Profile,0,680,23,39,111,13041,7,143,7
2025-01-16,16,Thursday,carousel,Music,Profile,0,389,5,19,63,11617,735,136,7
2025-09-17,6,Wednesday,image,Fitness,Profile,0,307,11,13,46,12041,688,114,9
2025-05-13,17,Tuesday,reel,Fitness,External,0,201,9,3,27,2178,843,117,6
2025-09-10,5,Wednesday,carousel,Beauty,Hashtags,0,127,5,8,17,6176,105,135,5
2025-06-12,18,Thursday,image,Beauty,Explore,0,54,1,1,3,1455,432,127,7
2025-03-26,8,Wednesday,carousel,Technology,Profile,1,245,9,14,36,4774,293,122,9
2025-10-10,3,Friday,image,Fashion,Home Feed,0,272,0,7,41,9446,381,112,8
2025-07-14,12,Monday,image,Photography,Hashtags,0,238,10,14,38,11382,478,111,6
2025-06-30,1,Monday,image,Fitness,Explore,0,213,7,14,41,8781,763,104,9
2025-09-25,13,Thursday,reel,Fashion,Hashtags,1,359,9,17,57,22665,611,119,10
2025-03-29,17,Saturday,carousel,Music,Profile,0,240,8,11,36,9075,7,134,11
2024-12-19,23,Thursday,image,Food,Home Feed,0,101,1,7,15,3544,168,127,6
2025-08-10,17,Sunday,image,Food,Hashtags,1,58,2,1,5,4871,829,138,12
2024-12-10,9,Tuesday,image,Fitness,Explore,1,64,1,2,9,4891,125,134,4
2025-09-13,1,Saturday,reel,Travel,Profile,0,103,0,4,11,1756,824,125,9
2025-06-15,10,Sunday,carousel,Technology,Reels Feed,0,154,3,8,17,10100,292,113,11
2024-12-23,22,Monday,image,Fitness,Hashtags,1,161,4,7,27,4121,720,124,11
2025-04-02,0,Wednesday,carousel,Music,Explore,0,250,0,14,41,5876,515,119,9
2025-01-13,16,Monday,image,Travel,Profile,0,144,4,10,19,3920,503,118,8
2025-06-26,21,Thursday,carousel,Lifestyle,Explore,0,333,17,20,53,5131,750,130,6
2025-03-13,23,Thursday,reel,Comedy,Home Feed,0,73,3,4,13,3549,967,132,9
2025-06-17,9,Tuesday,reel,Beauty,Explore,1,0,4,15,0,5761,212,128,6
2025-04-16,7,Wednesday,reel,Beauty,Hashtags,1,380,16,27,58,9053,943,113,13
2025-07-04,22,Friday,image,Travel,Home Feed,0,346,8,15,64,5086,226,114,5
2025-11-10,19,Monday,image,Fitness,External,0,329,6,9,54,13617,997,120,10
2025-08-07,21,Thursday,reel,Beauty,Hashtags,1,453,17,28,71,9275,468,111,17
2024-12-21,19,Saturday,image,Fashion,External,0,216,0,10,31,9508,424,110,6
2025-07-18,15,Friday,image,Beauty,Explore,0,169,4,13,26,5465,138,94,4
2025-04-11,23,Friday,carousel,Food,Reels Feed,0,631,11,23,99,22807,237,120,2
2025-01-31,23,Friday,carousel,Beauty,Reels Feed,0,194,6,15,30,10645,502,102,7
2024-12-06,21,Friday,reel,Lifestyle,Home Feed,1,45,2,3,6,3522,93,122,12
2025-07-15,22,Tuesday,image,Technology,External,0,316,8,11,46,6204,967,125,7
2025-11-03,16,Monday,carousel,Travel,Reels Feed,0,24,0,1,3,2574,340,107,9
2025-03-01,1,Saturday,reel,Fashion,Reels Feed,1,147,4,7,31,3100,480,117,4
2025-03-30,9,Sunday,image,Lifestyle,Explore,1,854,32,41,113,18525,541,95,9
2025-06-02,4,Monday,carousel,Food,Home Feed,0,1185,48,60,186,8600,650,124,7
2025-09-18,3,Thursday,carousel,Fitness,External,0,62,1,4,9,6366,330,127,8
2025-04-19,4,Saturday,carousel,Comedy,Home Feed,0,118,5,4,14,4920,903,133,6
2025-08-17,20,Sunday,carousel,Food,Profile,0,1358,39,70,0,49567,104,131,4
2025-06-19,14,Thursday,carousel,Travel,External,0,473,17,26,82,14237,814,134,7
2025-01-15,2,Wednesday,reel,Travel,Home Feed,0,944,27,46,146,30904,892,105,10
2025-10-25,14,Saturday,reel,Travel,External,0,147,1,11,19,3297,484,149,11
2025-11-11,14,Tuesday,reel,Lifestyle,Hashtags,0,99,4,7,19,2075,671,128,10
2025-05-24,21,Saturday,carousel,Travel,External,1,245,8,17,32,5622,130,108,5
2025-03-04,0,Tuesday,reel,Technology,Home Feed,1,224,7,12,0,7803,573,133,7
2025-01-27,19,Monday,image,Technology,Hashtags,0,96,4,3,17,1542,679,119,7
2025-10-27,9,Monday,image,Technology,Home Feed,0,337,16,16,51,12298,830,112,6
2025-02-06,19,Thursday,carousel,Travel,External,0,291,9,17,56,6359,907,127,3
2025-10-20,15,Monday,image,Technology,Explore,0,174,7,4,22,3170,439,127,5
2025-10-20,0,Monday,image,Photography,Hashtags,1,144,0,9,27,4140,353,139,12
2024-11-20,11,Wednesday,reel,Beauty,Reels Feed,1,68,2,4,10,2340,464,125,8
2025-08-19,8,Tuesday,image,Beauty,External,0,466,9,24,75,9620,716,124,9
2025-10-24,23,Friday,carousel,Travel,Reels Feed,0,459,0,22,60,15400,118,110,6
2024-12-04,10,Wednesday,image,Music,Hashtags,1,324,9,0,43,10712,780,113,11
2025-03-07,17,Friday,carousel,Lifestyle,Explore,0,236,6,14,34,5057,561,122,12
2025-04-02,1,Wednesday,image,Comedy,Explore,1,78,1,4,10,4476,87,123,6
2025-06-14,19,Saturday,reel,Lifestyle,Profile,1,54,1,1,10,2282,992,100,7
2025-07-01,21,Tuesday,carousel,Photography,Home Feed,0,211,6,6,33,7313,55,137,7
2025-10-12,18,Sunday,reel,Lifestyle,External,0,358,11,24,54,6910,323,106,7
2025-01-03,6,Friday,carousel,Photography,External,0,298,10,11,41,4292,595,120,8
2025-02-03,0,Monday,carousel,Photography,Profile,1,303,6,14,40,12843,338,123,6
2025-01-25,3,Saturday,reel,Lifestyle,External,1,225,12,11,0,4359,92,124,9
2025-02-03,2,Monday,image,Comedy,External,0,239,3,10,34,10692,313,127,11
2025-03-15,3,Saturday,carousel,Photography,Home Feed,0,215,12,8,25,14108,939,117,8
2025-01-20,10,Monday,carousel,Technology,External,1,368,5,18,57,8441,2,128,6
2025-02-09,21,Sunday,carousel,Fashion,Home Feed,1,112,3,8,16,7860,518,131,11
2024-12-13,18,Friday,carousel,Fashion,Profile,0,309,11,12,38,15179,636,129,6
2025-11-17,8,Monday,reel,Fitness,Reels Feed,0,152,2,9,25,3770,900,127,10
2025-03-23,9,Sunday,image,Travel,Home Feed,0,59,1,4,4,4095,547,125,8
2025-02-10,8,Monday,carousel,Food,External,1,130,4,5,13,4160,205,113,3
2025-01-23,19,Thursday,reel,Technology,Explore,0,335,10,18,56,10523,963,116,8
2025-02-09,8,Sunday,reel,Technology,External,0,971,23,59,131,17469,601,114,7
2025-08-06,17,Wednesday,image,Food,Hashtags,0,333,13,17,42,6540,992,107,7
2025-07-30,12,Wednesday,carousel,Travel,External,0,621,13,34,99,15792,927,123,9
2025-05-10,3,Saturday,image,Fashion,Profile,0,804,0,33,131,13242,36,116,9
2025-09-27,9,Saturday,carousel,Comedy,Reels Feed,0,119,4,7,22,13831,649,118,8
2025-09-30,3,Tuesday,image,Photography,Home Feed,1,90,3,9,12,3886,407,134,9
2025-03-29,10,Saturday,image,Food,External,0,0,6,10,26,5047,467,113,13
2025-10-06,9,Monday,carousel,Comedy,External,0,144,11,8,0,12006,854,132,8
2025-08-24,18,Sunday,carousel,Fitness,Profile,0,248,7,13,31,8405,496,131,3
2025-07-28,17,Monday,reel,Photography,Profile,0,227,7,11,36,4693,792,121,9
2025-10-04,12,Saturday,image,Lifestyle,External,1,277,6,16,40,5328,887,111,7
2025-06-14,23,Saturday,carousel,Technology,Profile,0,273,12,14,38,4551,655,115,9
2025-04-03,4,Thursday,carousel,Photography,Home Feed,1,70,2,5,10,3879,351,111,8
2025-10-25,10,Saturday,reel,Lifestyle,Explore,0,109,2,3,16,4809,571,107,9
2025-06-10,5,Tuesday,reel,Fashion,Reels Feed,0,265,8,16,47,7700,90,130,7
2025-04-22,18,Tuesday,carousel,Lifestyle,Hashtags,0,532,13,33,76,12545,689,113,6
2025-09-05,19,Friday,image,Lifestyle,External,1,377,10,15,47,7989,994,117,9
2025-04-12,1,Saturday,image,Music,Home Feed,1,471,12,24,79,13096,926,114,7
2025-06-07,18,Saturday,carousel,Food,Hashtags,1,1098,36,53,155,20840,846,137,5
2025-07-05,4,Saturday,image,Photography,Home Feed,0,483,14,22,74,16985,752,115,10
2024-12-21,10,Saturday,image,Food,Home Feed,1,40,0,2,10,2764,515,125,9
2025-02-21,10,Friday,carousel,Photography,Reels Feed,1,221,9,12,36,17759,386,109,7
2025-04-25,12,Friday,reel,Technology,External,0,1119,38,52,159,27761,929,115,4
2024-12-12,19,Thursday,image,Beauty,Profile,0,164,5,6,21,16694,250,109,8
2025-04-23,9,Wednesday,reel,Food,Home Feed,0,602,10,25,83,24252,852,101,9
2025-10-10,9,Friday,image,Food,Profile,0,130,5,5,20,7993,997,108,8
2025-02-14,1,Friday,image,Technology,Home Feed,0,199,4,11,38,4718,329,125,10
2025-10-27,17,Monday,reel,Photography,Reels Feed,1,97,3,6,14,3743,75,133,9
2025-05-21,21,Wednesday,carousel,Technology,Profile,1,179,9,7,28,10796,370,109,9
2025-11-08,8,Saturday,image,Comedy,Home Feed,1,192,1,15,28,12081,53,119,12
2025-10-06,12,Monday,carousel,Lifestyle,Home Feed,0,68,2,4,5,1616,834,127,6
2025-02-07,6,Friday,image,Technology,External,0,152,2,7,24,5424,488,126,8
2025-06-29,23,Sunday,carousel,Photography,Hashtags,0,381,10,21,72,11682,700,106,14
2025-03-10,3,Monday,carousel,Fashion,Explore,0,602,23,28,92,16248,539,119,11
2025-05-05,15,Monday,image,Technology,External,0,125,6,7,17,5737,771,127,11
2025-05-14,1,Wednesday,carousel,Travel,Reels Feed,0,186,3,8,24,12197,633,130,8
2025-09-18,22,Thursday,reel,Technology,Profile,0,345,6,14,36,5901,510,101,7
2025-08-28,0,Thursday,carousel,Food,Explore,1,520,17,29,77,8152,695,127,6
2024-12-10,16,Tuesday,reel,Comedy,Home Feed,0,786,23,34,103,25635,914,144,8
2025-05-22,4,Thursday,carousel,Music,Profile,0,329,14,9,39,9917,340,121,12
2025-11-01,18,Saturday,carousel,Technology,Profile,1,105,3,10,15,5881,136,110,6
2025-04-20,21,Sunday,image,Beauty,External,1,251,12,10,32,5384,633,129,7
2025-10-18,3,Saturday,reel,Travel,Reels Feed,0,0,8,10,23,3510,706,109,15
2025-09-01,6,Monday,carousel,Fashion,Home Feed,0,207,4,8,32,12485,416,120,6
2025-01-18,0,Saturday,image,Technology,Hashtags,1,161,2,8,21,3702,225,122,7
2025-08-12,5,Tuesday,image,Lifestyle,External,0,149,2,9,22,8903,740,123,11
2025-10-13,1,Monday,reel,Lifestyle,External,1,222,8,8,30,12959,53,117,10
2025-10-11,18,Saturday,image,Travel,Reels Feed,1,188,8,14,27,7251,771,113,5
2025-01-17,14,Friday,carousel,Food,Explore,0,209,8,16,29,6622,736,119,6
2025-04-10,15,Thursday,carousel,Fitness,Explore,0,310,13,13,48,5670,101,125,10
2025-11-01,20,Saturday,image,Food,Explore,1,1015,34,56,149,20422,224,113,4
2024-11-29,21,Friday,reel,Travel,Reels Feed,0,219,7,11,30,6852,570,115,13
2025-08-11,0,Monday,carousel,Food,Home Feed,1,265,5,21,50,6158,437,116,11
2025-05-31,20,Saturday,carousel,Lifestyle,Home Feed,0,95,4,6,14,2404,546,122,10
2025-08-30,2,Saturday,reel,Comedy,Reels Feed,0,120,1,7,6,2409,455,123,8
2025-10-05,7,Sunday,reel,Fitness,Explore,0,371,7,19,57,8017,545,94,9
2025-01-27,18,Monday,image,Lifestyle,Explore,0,127,0,8,7,2540,999,106,3
2025-01-10,19,Friday,carousel,Fashion,Reels Feed,0,560,10,25,83,10569,212,113,8
2025-01-14,9,Tuesday,image,Lifestyle,Explore,1,136,0,6,21,4982,755,144,13
2025-02-01,14,Saturday,reel,Food,Profile,1,184,4,0,34,6905,507,121,6
2025-04-06,3,Sunday,image,Comedy,Profile,1,349,7,20,57,11264,577,117,15
2025-06-03,19,Tuesday,image,Fitness,Hashtags,0,604,19,29,87,13359,106,131,11
2025-06-09,8,Monday,image,Technology,Hashtags,0,628,13,23,92,14319,539,115,7
2024-12-14,19,Saturday,carousel,Fitness,Hashtags,1,294,0,14,48,5780,475,118,8
2025-03-17,12,Monday,carousel,Lifestyle,External,0,186,6,13,35,3985,242,126,6
2025-08-10,21,Sunday,reel,Technology,Reels Feed,1,32,2,2,6,2529,887,136,8
2025-08-31,4,Sunday,image,Travel,Home Feed,0,330,7,19,55,6970,347,127,13
2025-01-03,13,Friday,carousel,Photography,Home Feed,0,500,14,32,74,10932,463,129,8
2025-05-13,21,Tuesday,image,Lifestyle,Reels Feed,1,309,15,15,47,7489,306,127,8
2025-05-29,7,Thursday,carousel,Beauty,Explore,0,292,0,14,41,5858,990,132,8
2025-10-23,11,Thursday,carousel,Lifestyle,Home Feed,0,2429,70,120,330,43967,381,132,9
2025-07-28,17,Monday,image,Travel,Home Feed,0,95,3,8,17,2881,406,108,7
2025-09-22,0,Monday,image,Fitness,Explore,1,480,15,17,59,14490,125,101,7
2025-10-06,13,Monday,reel,Fashion,Profile,1,65,1,2,5,2752,766,123,6
2025-02-12,1,Wednesday,image,Technology,Explore,1,69,2,4,8,3189,637,112,4
2025-04-24,3,Thursday,carousel,Beauty,External,0,177,10,6,23,4015,825,129,8
2025-06-09,13,Monday,image,Photography,Home Feed,1,66,0,7,14,1537,816,126,7
2025-07-13,21,Sunday,image,Travel,Reels Feed,1,250,14,10,46,16919,1,126,3
2025-05-10,15,Saturday,reel,Photography,Reels Feed,0,587,17,43,88,12181,198,114,7
2025-04-07,15,Monday,image,Music,Hashtags,0,96,5,6,9,2126,589,130,10
2025-06-09,20,Monday,carousel,Beauty,Hashtags,1,95,1,7,15,8616,108,120,9
2025-02-14,15,Friday,image,Beauty,Reels Feed,0,143,3,10,17,6821,794,133,11
2025-07-19,3,Saturday,carousel,Music,External,1,313,5,16,27,9182,401,128,6
2025-06-10,23,Tuesday,carousel,Beauty,External,0,65,1,1,9,3357,579,112,4
2024-12-10,15,Tuesday,carousel,Lifestyle,Explore,0,87,2,3,10,2085,273,114,6
2025-08-11,2,Monday,carousel,Music,Reels Feed,1,0,56,93,275,38877,859,112,7
2025-10-26,0,Sunday,image,Fitness,Home Feed,0,358,12,20,81,6596,973,135,10
2025-10-11,6,Saturday,carousel,Music,Home Feed,0,31,3,3,5,2053,67,117,9
2025-03-09,11,Sunday,reel,Fitness,Explore,0,78,3,3,8,3770,668,111,8
2025-02-01,15,Saturday,image,Fashion,Reels Feed,0,88,1,1,9,1520,71,106,5
2025-10-17,3,Friday,reel,Food,Home Feed,1,187,9,8,27,6890,351,133,10
2025-10-21,0,Tuesday,carousel,Beauty,Reels Feed,0,183,7,10,21,3658,400,122,6
2025-02-17,15,Monday,reel,Technology,Explore,0,187,8,10,32,3982,291,107,4
2025-06-15,8,Sunday,carousel,Technology,Hashtags,0,454,17,25,77,8901,599,105,12
2025-11-02,18,Sunday,image,Food,Profile,1,29,1,1,7,3165,183,118,8
2025-08-04,3,Monday,image,Comedy,External,0,242,8,16,45,4707,54,134,5
2025-05-08,3,Thursday,image,Lifestyle,Explore,0,393,12,26,60,23511,205,106,7
2025-05-11,16,Sunday,reel,Beauty,Home Feed,1,144,5,9,17,2806,348,133,5
2024-12-07,19,Saturday,carousel,Beauty,Explore,1,1349,42,65,206,42218,879,112,11
2025-05-04,1,Sunday,image,Food,Reels Feed,1,188,5,11,33,4979,788,128,5
2025-08-20,15,Wednesday,image,Fitness,Profile,0,0,2,3,9,7103,550,121,6
2025-07-28,19,Monday,carousel,Lifestyle,Explore,0,219,5,11,45,7696,942,118,8
2025-07-05,22,Saturday,reel,Travel,External,0,95,3,5,12,4485,397,125,10
2025-10-22,23,Wednesday,carousel,Technology,Home Feed,0,104,3,5,21,13147,29,109,5
2025-01-10,22,Friday,carousel,Travel,Explore,0,388,11,18,74,9945,412,124,7
2025-04-19,16,Saturday,image,Music,Explore,1,673,28,39,87,12545,861,122,14
2024-12-10,3,Tuesday,carousel,Fitness,Reels Feed,0,426,12,19,76,9163,52,121,4
